human_input	human_symbol	human_gene_id	input_match	zebrafish_symbol	zebrafish_gene_id	relationship	n_zebrafish_orthologs	status
COX7A2P2	COX7A2P2	1348	official_symbol				0	no_zebrafish_ortholog
COX7B	COX7B	1349	official_symbol	cox7b	563476	Ortholog	1	mapped
COX7B2	COX7B2	170712	official_symbol				0	no_zebrafish_ortholog
COX7C	COX7C	1350	official_symbol	cox7c	336118	Ortholog	1	mapped
COX8A	COX8A	1351	official_symbol	cox8a	557348	Ortholog	1	mapped
COX8C	COX8C	341947	official_symbol				0	no_zebrafish_ortholog
CYCS	CYCS	54205	official_symbol	cycsb	415158	Ortholog	1	mapped
MTCO2P12	MTCO2P12	107075310	official_symbol				0	no_zebrafish_ortholog
COQ9	COQ9	57017	official_symbol	coq9	567716	Ortholog	1	mapped
DLD	DLD	1738	official_symbol	dld	399479	Ortholog	1	mapped
DNAJC15	DNAJC15	29103	official_symbol	dnajc15	445082	Ortholog	1	mapped
MIR210	MIR210	406992	official_symbol				0	no_zebrafish_ortholog
NDUFA3	NDUFA3	4696	official_symbol	ndufa3	445122	Ortholog	1	mapped
NDUFA4L2	COXFA4L2	56901	synonym	coxfa4l2	141386390	Ortholog	1	mapped
NDUFA5	NDUFA5	4698	official_symbol	ndufa5	541328	Ortholog	1	mapped
NDUFA7	NDUFA7	4701	official_symbol	ndufa7	445042	Ortholog	1	mapped
NDUFAB1	NDUFAB1	4706	official_symbol				0	no_zebrafish_ortholog
NDUFB1	NDUFB1	4707	official_symbol	ndufb1	100535765	Ortholog	1	mapped
NDUFB2	NDUFB2	4708	official_symbol	ndufb2	393764	Ortholog	1	mapped
NDUFB4	NDUFB4	4710	official_symbol	ndufb4	406306	Ortholog	1	mapped
NDUFB5	NDUFB5	4711	official_symbol	ndufb5	797063	Ortholog	1	mapped
NDUFB6	NDUFB6	4712	official_symbol	ndufb6	393781	Ortholog	1	mapped
NDUFC1	NDUFC1	4717	official_symbol	ndufc1	100000992	Ortholog	1	mapped
NDUFC2-KCTD14	NDUFC2-KCTD14	100532726	official_symbol				0	no_zebrafish_ortholog
NDUFS5	NDUFS5	4725	official_symbol	ndufs5	553660	Ortholog	1	mapped
NDUFV3	NDUFV3	4731	official_symbol	ndufv3	100537318	Ortholog	1	mapped
SDHAF2	SDHAF2	54949	official_symbol	sdhaf2	569482	Ortholog	1	mapped
SDHC	SDHC	6391	official_symbol	sdhc	445129	Ortholog	1	mapped
UQCR10	UQCR10	29796	official_symbol	uqcr10	100333064	Ortholog	1	mapped
UQCR11	UQCR11	10975	official_symbol	uqcr11	100333135	Ortholog	1	mapped
UQCRC1	UQCRC1	7384	official_symbol	uqcrc1	393793	Ortholog	1	mapped
UQCRC2	UQCRC2	7385	official_symbol	uqcrc2b	322549	Ortholog	1	mapped
UQCRFS1P1	UQCRFS1P1	100128525	official_symbol				0	no_zebrafish_ortholog
UQCRHL	UQCRHL	440567	official_symbol				0	no_zebrafish_ortholog
AURKA	AURKA	6790	official_symbol	aurka	445246	Ortholog	1	mapped
C11orf65	C11orf65	160140	official_symbol	gb:co360592	558891	Ortholog	1	mapped
CYRIB	CYRIB	51571	official_symbol	cyribb	404610	Ortholog	1	mapped
MARCHF5	MARCHF5	54708	official_symbol	marchf5	561952	Ortholog	1	mapped
MIEF1	MIEF1	54471	official_symbol	mief1	564985	Ortholog	1	mapped
MIURF	MIURF	127898561	official_symbol				0	no_zebrafish_ortholog
MTFP1	MTFP1	51537	official_symbol	mtfp1	393659	Ortholog	1	mapped
MTFR1	MTFR1	9650	official_symbol	mtfr1	494035	Ortholog	1	mapped
MTFR1L	MTFR1L	56181	official_symbol	mtfr1l	334296	Ortholog	1	mapped
MTFR2	MTFR2	113115	official_symbol	mtfr2	768141	Ortholog	1	mapped
MYO19	MYO19	80179	official_symbol	myo19	562279	Ortholog	1	mapped
PGAM5	PGAM5	192111	official_symbol	pgam5	492357	Ortholog	1	mapped
RALA	RALA	5898	official_symbol	ralaa	393993	Ortholog	1	mapped
RALBP1	RALBP1	10928	official_symbol	ralbp1	404612	Ortholog	1	mapped
SPIRE1	SPIRE1	56907	official_symbol				0	no_zebrafish_ortholog
STAT2	STAT2	6773	official_symbol				0	no_zebrafish_ortholog
TMEM135	TMEM135	65084	official_symbol	tmem135	568244	Ortholog	1	mapped
ADCK1	ADCK1	57143	official_symbol	adck1	100144553	Ortholog	1	mapped
CHCHD3	CHCHD3	54927	official_symbol	chchd3a	407730	Ortholog	1	mapped
MFN1	MFN1	55669	official_symbol				0	no_zebrafish_ortholog
MIGA1	MIGA1	374986	official_symbol	miga1	450070	Ortholog	1	mapped
MIGA2	MIGA2	84895	official_symbol	miga2	541431	Ortholog	1	mapped
NME3	NME3	4832	official_symbol	nme3	30085	Ortholog	1	mapped
OMA1	OMA1	115209	official_symbol	oma1	100331186	Ortholog	1	mapped
PID1	PID1	55022	official_symbol	pid1	541377	Ortholog	1	mapped
PLD6	PLD6	201164	official_symbol	pld6	567338	Ortholog	1	mapped
RCC1L	RCC1L	81554	official_symbol	rcc1l	555972	Ortholog	1	mapped
STOML2	STOML2	30968	official_symbol	stoml2	394006	Ortholog	1	mapped
TFRC	TFRC	7037	official_symbol				0	no_zebrafish_ortholog
THG1L	THG1L	54974	official_symbol	thg1l	492814	Ortholog	1	mapped
TRABD	TRABD	80305	official_symbol	trabd	322581	Ortholog	1	mapped
VAT1	VAT1	10493	official_symbol	vat1	368752	Ortholog	1	mapped
ALKBH7	ALKBH7	84266	official_symbol	alkbh7	550272	Ortholog	1	mapped
APOO	APOO	79135	official_symbol	apooa	641319	Ortholog	1	mapped
APOOL	APOOL	139322	official_symbol				0	no_zebrafish_ortholog
ARHGAP11B	ARHGAP11B	89839	official_symbol				0	no_zebrafish_ortholog
CHCHD6	CHCHD6	84303	official_symbol				0	no_zebrafish_ortholog
CIBAR1	CIBAR1	137392	official_symbol	cibar1	445210	Ortholog	1	mapped
CLN8	CLN8	2055	official_symbol	cln8	100136870	Ortholog	1	mapped
DNAJC11	DNAJC11	55735	official_symbol				0	no_zebrafish_ortholog
MICOS10	MICOS10	440574	official_symbol	micos10	751699	Ortholog	1	mapped
SLC9A1	SLC9A1	6548	official_symbol				0	no_zebrafish_ortholog
TMEM11	TMEM11	8834	official_symbol	tmem11	407695	Ortholog	1	mapped
ATP23	ATP23	91419	official_symbol	atp23	100004177	Ortholog	1	mapped
ATPAF1	ATPAF1	64756	official_symbol	atpaf1	550606	Ortholog	1	mapped
TMEM242	TMEM242	729515	official_symbol	tmem242	569632	Ortholog	1	mapped
HIGD1B	HIGD1B	51751	official_symbol				0	no_zebrafish_ortholog
HIGD1C	HIGD1C	613227	official_symbol				0	no_zebrafish_ortholog
HIGD2A	HIGD2A	192286	official_symbol	higd2a	550334	Ortholog	1	mapped
HIGD2B	HIGD2B	123346	official_symbol				0	no_zebrafish_ortholog
RAB5IF	RAB5IF	55969	official_symbol	rab5if	334006	Ortholog	1	mapped
STMP1	STMP1	647087	official_symbol	stmp1	100170826	Ortholog	1	mapped
CEP89	CEP89	84902	official_symbol	cep89	393852	Ortholog	1	mapped
CHCHD4	CHCHD4	131474	official_symbol				0	no_zebrafish_ortholog
CHCHD7	CHCHD7	79145	official_symbol	chchd7	561510	Ortholog	1	mapped
CMC1	CMC1	152100	official_symbol	cmc1	406630	Ortholog	1	mapped
COA1	COA1	55744	official_symbol	coa1	108179075	Ortholog	1	mapped
COA4	COA4	51287	official_symbol				0	no_zebrafish_ortholog
COX11	COX11	1353	official_symbol	cox11	100005158	Ortholog	1	mapped
COX14	COX14	84987	official_symbol	cox14	568423	Ortholog	1	mapped
COX17	COX17	10063	official_symbol	cox17	447914	Ortholog	1	mapped
COX19	COX19	90639	official_symbol	cox19	100004173	Ortholog	1	mapped
DMAC1	DMAC1	90871	official_symbol				0	no_zebrafish_ortholog
DMAC2	DMAC2	55101	official_symbol				0	no_zebrafish_ortholog
ECSIT	ECSIT	51295	official_symbol	ecsit	569243	Ortholog	1	mapped
FASTKD3	FASTKD3	79072	official_symbol	fastkd3	100003734	Ortholog	1	mapped
IMMP2L	IMMP2L	83943	official_symbol	immp2l	445299	Ortholog	1	mapped
LYRM2	LYRM2	57226	official_symbol	lyrm2	569076	Ortholog	1	mapped
NDUFAF7	NDUFAF7	55471	official_symbol	ndufaf7	767796	Ortholog	1	mapped
OCIAD2	OCIAD2	132299	official_symbol	ociad2	558261	Ortholog	1	mapped
SCO1	SCO1	6341	official_symbol	sco1	796572	Ortholog	1	mapped
SDHAF3	SDHAF3	57001	official_symbol	sdhaf3	449654	Ortholog	1	mapped
SDHAF4	SDHAF4	135154	official_symbol	sdhaf4	563956	Ortholog	1	mapped
SLC25A33	SLC25A33	84275	official_symbol	slc25a33	406436	Ortholog	1	mapped
SMIM20	SMIM20	389203	official_symbol	smim20	100330558	Ortholog	1	mapped
TIMM21	TIMM21	29090	official_symbol	timm21	560369	Ortholog	1	mapped
TMEM186	TMEM186	25880	official_symbol	tmem186	799142	Ortholog	1	mapped
TMEM223	TMEM223	79064	official_symbol	tmem223	445200	Ortholog	1	mapped
UQCC1	UQCC1	55245	official_symbol	uqcc1	767788	Ortholog	1	mapped
UQCC4	UQCC4	283951	official_symbol	uqcc4	101882877	Ortholog	1	mapped
UQCC5	UQCC5	440957	official_symbol	uqcc5	100332503	Ortholog	1	mapped
UQCC6	UQCC6	728568	official_symbol	uqcc6	100190888	Ortholog	1	mapped
ANGEL2	ANGEL2	90806	official_symbol	angel2	562704	Ortholog	1	mapped
CDK5RAP1	CDK5RAP1	51654	official_symbol	cdk5rap1	558659	Ortholog	1	mapped
FASTK	FASTK	10922	official_symbol	fastk	564534	Ortholog	1	mapped
FASTKD1	FASTKD1	79675	official_symbol	fastkd1	100148546	Ortholog	1	mapped
FASTKD2	FASTKD2	22868	official_symbol	fastkd2	564382	Ortholog	1	mapped
FASTKD5	FASTKD5	60493	official_symbol	fastkd5	569940	Ortholog	1	mapped
FOXO3	FOXO3	2309	official_symbol				0	no_zebrafish_ortholog
GRSF1	GRSF1	2926	official_symbol				0	no_zebrafish_ortholog
KANSL1	KANSL1	284058	official_symbol	kansl1b	567884	Ortholog	1	mapped
KANSL3	KANSL3	55683	official_symbol	kansl3	555951	Ortholog	1	mapped
METTL4	METTL4	64863	official_symbol	mettl4	560686	Ortholog	1	mapped
METTL8	METTL8	79828	official_symbol	mettl8	100148927	Ortholog	1	mapped
MTERF1	MTERF1	7978	official_symbol	mterf1	100536997	Ortholog	1	mapped
MTERF2	MTERF2	80298	official_symbol	mterf2	557469	Ortholog	1	mapped
MTERF3	MTERF3	51001	official_symbol	mterf3	436888	Ortholog	1	mapped
MTPAP	MTPAP	55149	official_symbol	mtpap	563801	Ortholog	1	mapped
MTRES1	MTRES1	51250	official_symbol	mtres1	565648	Ortholog	1	mapped
MYG1	MYG1	60314	official_symbol	myg1	664752	Ortholog	1	mapped
NSUN4	NSUN4	387338	official_symbol	nsun4	494106	Ortholog	1	mapped
OSGEPL1	OSGEPL1	64172	official_symbol	osgepl1	368635	Ortholog	1	mapped
PDE12	PDE12	201626	official_symbol	pde12	692319	Ortholog	1	mapped
PTCD1	PTCD1	26024	official_symbol	ptcd1	570247	Ortholog	1	mapped
REXO2	REXO2	25996	official_symbol	rexo2	393717	Ortholog	1	mapped
RPUSD4	RPUSD4	84881	official_symbol				0	no_zebrafish_ortholog
SLIRP	SLIRP	81892	official_symbol	slirp	368358	Ortholog	1	mapped
SUPV3L1	SUPV3L1	6832	official_symbol	supv3l1	570852	Ortholog	1	mapped
TARS2	TARS2	80222	official_symbol				0	no_zebrafish_ortholog
TBRG4	TBRG4	9238	official_symbol	tbrg4	562388	Ortholog	1	mapped
TFB1M	TFB1M	51106	official_symbol	tfb1m	767802	Ortholog	1	mapped
TFB2M	TFB2M	64216	official_symbol	tfb2m	569468	Ortholog	1	mapped
THAP11	THAP11	57215	official_symbol	thap11	406390	Ortholog	1	mapped
TRMT61B	TRMT61B	55006	official_symbol	trmt61b	100003205	Ortholog	1	mapped
TRNT1	TRNT1	51095	official_symbol	trnt1	415249	Ortholog	1	mapped
TRUB2	TRUB2	26995	official_symbol	trub2	431747	Ortholog	1	mapped
YRDC	YRDC	79693	official_symbol	yrdc	797343	Ortholog	1	mapped
ABCB10	ABCB10	23456	official_symbol	abcb10	100003744	Ortholog	1	mapped
CPT1B	CPT1B	1375	official_symbol	cpt1b	449677	Ortholog	1	mapped
SFXN5	SFXN5	94097	official_symbol				0	no_zebrafish_ortholog
SLC25A15	SLC25A15	10166	official_symbol				0	no_zebrafish_ortholog
SLC25A2	SLC25A2	83884	official_symbol				0	no_zebrafish_ortholog
SLC25A29	SLC25A29	123096	official_symbol	slc25a29	569608	Ortholog	1	mapped
SLC25A39	SLC25A39	51629	official_symbol				0	no_zebrafish_ortholog
SLC25A40	SLC25A40	55972	official_symbol	slc25a40	436633	Ortholog	1	mapped
UCP1	UCP1	7350	official_symbol	ucp1	83908	Ortholog	1	mapped
UCP3	UCP3	7352	official_symbol	ucp3	794081	Ortholog	1	mapped
SLC25A13	SLC25A13	10165	official_symbol	slc25a13	100537523	Ortholog	1	mapped
STARD3	STARD3	10948	official_symbol	stard3	63998	Ortholog	1	mapped
TMEM14C	TMEM14C	51522	official_symbol	tmem14ca	751728	Ortholog	1	mapped
ATCAY	ATCAY	85300	official_symbol	atcaya	565827	Ortholog	1	mapped
EPCIP	EPCIP	56245	official_symbol				0	no_zebrafish_ortholog
HAP1	HAP1	9001	official_symbol				0	no_zebrafish_ortholog
KIF5B	KIF5B	3799	official_symbol				0	no_zebrafish_ortholog
PKD1	PKD1	5310	official_symbol	pkd1a	100149562	Ortholog	1	mapped
SLC4A5	SLC4A5	57835	official_symbol				0	no_zebrafish_ortholog
TRAK2	TRAK2	66008	official_symbol				0	no_zebrafish_ortholog
TSPAN9	TSPAN9	10867	official_symbol				0	no_zebrafish_ortholog
AHCYL1	AHCYL1	10768	official_symbol	ahcyl1	798918	Ortholog	1	mapped
CALM1	CALM1	801	official_symbol	calm1a	406660	Ortholog	1	mapped
VMP1	VMP1	81671	official_symbol	vmp1	336789	Ortholog	1	mapped
ACTR10	ACTR10	55860	official_symbol	actr10	393139	Ortholog	1	mapped
AGBL4	AGBL4	84871	official_symbol	agbl4	550450	Ortholog	1	mapped
ARMC10	ARMC10	83787	official_symbol	armc10	557740	Ortholog	1	mapped
ARMCX1	ARMCX1	51309	official_symbol				0	no_zebrafish_ortholog
ARMCX2	ARMCX2	9823	official_symbol				0	no_zebrafish_ortholog
ARMCX3	ARMCX3	51566	official_symbol				0	no_zebrafish_ortholog
ARMCX6	ARMCX6	54470	official_symbol				0	no_zebrafish_ortholog
FEZ1	FEZ1	9638	official_symbol	fez1	406705	Ortholog	1	mapped
HIF1A	HIF1A	3091	official_symbol	hif1aa	797150	Ortholog	1	mapped
HSBP1	HSBP1	3281	official_symbol	hsbp1b	393727	Ortholog	1	mapped
KIFBP	KIFBP	26128	official_symbol	kifbp	100002194	Ortholog	1	mapped
MAP1B	MAP1B	4131	official_symbol	map1b	559032	Ortholog	1	mapped
MAP1S	MAP1S	55201	official_symbol	map1sa	562808	Ortholog	1	mapped
MARK1	MARK1	4139	official_symbol				0	no_zebrafish_ortholog
MGARP	MGARP	84709	official_symbol	mgarpa	100002196	Ortholog	1	mapped
NECTIN2	NECTIN2	5819	official_symbol				0	no_zebrafish_ortholog
PLIN5	PLIN5	440503	official_symbol				0	no_zebrafish_ortholog
SYBU	SYBU	55638	official_symbol	sybu	568207	Ortholog	1	mapped
TLE6	TLE6	79816	official_symbol				0	no_zebrafish_ortholog
UBB	UBB	7314	official_symbol	ubb	550134	Ortholog	1	mapped
UCHL1	UCHL1	7345	official_symbol	uchl1	325119	Ortholog	1	mapped
UXT	UXT	8409	official_symbol	uxt	447933	Ortholog	1	mapped
WASF1	WASF1	8936	official_symbol	wasf1	100001221	Ortholog	1	mapped
ZBED3	ZBED3	84327	official_symbol				0	no_zebrafish_ortholog
AFG1L	AFG1L	246269	official_symbol	afg1lb	555926	Ortholog	1	mapped
AKT3	AKT3	10000	official_symbol	akt3a	560549	Ortholog	1	mapped
ATAD3A	ATAD3A	55210	official_symbol				0	no_zebrafish_ortholog
ATAD3B	ATAD3B	83858	official_symbol				0	no_zebrafish_ortholog
ATAD3C	ATAD3C	219293	official_symbol				0	no_zebrafish_ortholog
BORCS5	BORCS5	118426	official_symbol	borcs5	449650	Ortholog	1	mapped
CCDC188	CCDC188	388849	official_symbol				0	no_zebrafish_ortholog
CCDC93	CCDC93	54520	official_symbol	ccdc93	678566	Ortholog	1	mapped
CEBPA	CEBPA	1050	official_symbol	cebpa	140815	Ortholog	1	mapped
CERT1	CERT1	10087	official_symbol				0	no_zebrafish_ortholog
CHCHD2	CHCHD2	51142	official_symbol	chchd2	393740	Ortholog	1	mapped
CLPP	CLPP	8192	official_symbol	clpp	553713	Ortholog	1	mapped
CRYAA	CRYAA	1409	official_symbol				0	no_zebrafish_ortholog
CTCF	CTCF	10664	official_symbol	ctcf	415104	Ortholog	1	mapped
CXADR	CXADR	1525	official_symbol	cxadr	791793	Ortholog	1	mapped
EDN1	EDN1	1906	official_symbol	edn1	58032	Ortholog	1	mapped
EDNRA	EDNRA	1909	official_symbol	ednraa	114550	Ortholog	1	mapped
ENDOG	ENDOG	2021	official_symbol	endog	100002293	Ortholog	1	mapped
EPAS1	EPAS1	2034	official_symbol	epas1b	555192	Ortholog	1	mapped
EPM2A	EPM2A	7957	official_symbol	epm2a	100535304	Ortholog	1	mapped
FAM3A	FAM3A	60343	official_symbol	fam3a	393773	Ortholog	1	mapped
FANCG	FANCG	2189	official_symbol	fancg	402936	Ortholog	1	mapped
FBXO24	FBXO24	26261	official_symbol				0	no_zebrafish_ortholog
GABPB1	GABPB1	2553	official_symbol	gabpb1	768285	Ortholog	1	mapped
GOLPH3	GOLPH3	64083	official_symbol	golph3a	450085	Ortholog	1	mapped
HMGCL	HMGCL	3155	official_symbol	hmgcl	394190	Ortholog	1	mapped
KIF28P	KIF28P	100130097	official_symbol				0	no_zebrafish_ortholog
LETMD1	LETMD1	25875	official_symbol	letmd1	567014	Ortholog	1	mapped
LIPA	LIPA	3988	official_symbol				0	no_zebrafish_ortholog
LONP1	LONP1	9361	official_symbol	lonp1	563257	Ortholog	1	mapped
MAN2A1	MAN2A1	4124	official_symbol	man2a1	560219	Ortholog	1	mapped
MARCKS	MARCKS	4082	official_symbol	marcksa	554102	Ortholog	1	mapped
MFSD14A	SLC71A1	64645	synonym	slc71a1-1	406848	Ortholog	1	mapped
MFSD8	MFSD8	256471	official_symbol	mfsd8	564342	Ortholog	1	mapped
NOA1	NOA1	84273	official_symbol	noa1	564706	Ortholog	1	mapped
NOS3	NOS3	4846	official_symbol				0	no_zebrafish_ortholog
OPA3	OPA3	80207	official_symbol	opa3	497278	Ortholog	1	mapped
PDE2A	PDE2A	5138	official_symbol	pde2a	100332468	Ortholog	1	mapped
PHB1	PHB1	5245	official_symbol	phb1	321346	Ortholog	1	mapped
PISD	PISD	23761	official_symbol	pisd	553433	Ortholog	1	mapped
POLDIP2	POLDIP2	26073	official_symbol	poldip2	100000398	Ortholog	1	mapped
PRMT6	PRMT6	55170	official_symbol	prmt6	448867	Ortholog	1	mapped
PTCD2	PTCD2	79810	official_symbol	ptcd2	550275	Ortholog	1	mapped
PUM2	PUM2	23369	official_symbol	pum2	567494	Ortholog	1	mapped
PYROXD2	PYROXD2	84795	official_symbol	pyroxd2	553066	Ortholog	1	mapped
RAB29	RAB29	8934	official_symbol				0	no_zebrafish_ortholog
RAB32	RAB32	10981	official_symbol				0	no_zebrafish_ortholog
RAB38	RAB38	23682	official_symbol	rab38a	110437925	Ortholog	1	mapped
RAB3A	RAB3A	5864	official_symbol	rab3ab	550457	Ortholog	1	mapped
SESN2	SESN2	83667	official_symbol				0	no_zebrafish_ortholog
SHARPIN	SHARPIN	81858	official_symbol				0	no_zebrafish_ortholog
SIRT4	SIRT4	23409	official_symbol	sirt4	791628	Ortholog	1	mapped
SIRT5	SIRT5	23408	official_symbol				0	no_zebrafish_ortholog
SIRT7	SIRT7	51547	official_symbol	sirt7	796135	Ortholog	1	mapped
SLC30A9	SLC30A9	10463	official_symbol	slc30a9	497184	Ortholog	1	mapped
SPATA19	SPATA19	219938	official_symbol				0	no_zebrafish_ortholog
SSBP1	SSBP1	6742	official_symbol	ssbp1	550504	Ortholog	1	mapped
STOX1	STOX1	219736	official_symbol	stox1	568146	Ortholog	1	mapped
WDR81	WDR81	124997	official_symbol	wdr81	100333062	Ortholog	1	mapped
AK4	AK4	205	official_symbol	ak4	406590	Ortholog	1	mapped
ANTKMT	ANTKMT	65990	official_symbol	antkmt	100000855	Ortholog	1	mapped
ATP5F1B	ATP5F1B	506	official_symbol	atp5f1b	554135	Ortholog	1	mapped
ATP5F1C	ATP5F1C	509	official_symbol	atp5f1c	336957	Ortholog	1	mapped
ATP5F1EP2	ATP5F1EP2	432369	official_symbol				0	no_zebrafish_ortholog
ATP5ME	ATP5ME	521	official_symbol				0	no_zebrafish_ortholog
ATP5MF	ATP5MF	9551	official_symbol	atp5mf	402883	Ortholog	1	mapped
ATP5MG	ATP5MG	10632	official_symbol	atp5mg	326977	Ortholog	1	mapped
ATP5PB	ATP5PB	515	official_symbol	atp5pb	449787	Ortholog	1	mapped
ATP5PD	ATP5PD	10476	official_symbol	atp5pd	393675	Ortholog	1	mapped
ATP5PF	ATP5PF	522	official_symbol	atp5pf	406599	Ortholog	1	mapped
ATP5PO	ATP5PO	539	official_symbol	atp5po	335191	Ortholog	1	mapped
ATPSCKMT	ATPSCKMT	134145	official_symbol	atpsckmt	492519	Ortholog	1	mapped
C2orf69	C2orf69	205327	official_symbol	zgc:153521	777620	Ortholog	1	mapped
CCNB1	CCNB1	891	official_symbol	ccnb1	58025	Ortholog	1	mapped
CDK1	CDK1	983	official_symbol	cdk1	80973	Ortholog	1	mapped
COX6B2	COX6B2	125965	official_symbol				0	no_zebrafish_ortholog
ETFRF1	ETFRF1	144363	official_symbol				0	no_zebrafish_ortholog
MACROH2A1	MACROH2A1	9555	official_symbol	macroh2a1	678613	Ortholog	1	mapped
MLDHR	MLDHR	133834869	official_symbol				0	no_zebrafish_ortholog
MLXIPL	MLXIPL	51085	official_symbol	mlxipl	100535945	Ortholog	1	mapped
MSH2	MSH2	4436	official_symbol	msh2	406845	Ortholog	1	mapped
SIRT3	SIRT3	23410	official_symbol	sirt3	558775	Ortholog	1	mapped
SLC25A51	SLC25A51	92014	official_symbol				0	no_zebrafish_ortholog
ABCB7	ABCB7	22	official_symbol	abcb7	566515	Ortholog	1	mapped
ABCD2	ABCD2	225	official_symbol	abcd2	101882118	Ortholog	1	mapped
ADGRB1	ADGRB1	575	official_symbol				0	no_zebrafish_ortholog
ALOX5	ALOX5	240	official_symbol	alox5a	567204	Ortholog	1	mapped
ARG2	ARG2	384	official_symbol	arg2	322614	Ortholog	1	mapped
BLVRA	BLVRA	644	official_symbol	blvra	767661	Ortholog	1	mapped
BLVRB	BLVRB	645	official_symbol	blvrb	436959	Ortholog	1	mapped
CD36	CD36	948	official_symbol	cd36	436636	Ortholog	1	mapped
CLCN3	CLCN3	1182	official_symbol	clcn3	559340	Ortholog	1	mapped
CYSLTR1	CYSLTR1	10800	official_symbol	cysltr1	553675	Ortholog	1	mapped
FAS	FAS	355	official_symbol				0	no_zebrafish_ortholog
HVCN1	HVCN1	84329	official_symbol	hvcn1	436618	Ortholog	1	mapped
INAVA	INAVA	55765	official_symbol	inavaa	567844	Ortholog	1	mapped
INS	INS	3630	official_symbol				0	no_zebrafish_ortholog
LCN2	LCN2	3934	official_symbol	ptgdsa	555483	Ortholog	1	mapped
MIR181A2	MIR181A2	406954	official_symbol				0	no_zebrafish_ortholog
MIR21	MIR21	406991	official_symbol				0	no_zebrafish_ortholog
MIR24-1	MIR24-1	407012	official_symbol				0	no_zebrafish_ortholog
MIR590	MIR590	693175	official_symbol				0	no_zebrafish_ortholog
MIR675	MIR675	100033819	official_symbol				0	no_zebrafish_ortholog
NOX4	NOX4	50507	official_symbol	nox4	101886314	Ortholog	1	mapped
PAGE4	PAGE4	9506	official_symbol				0	no_zebrafish_ortholog
PIKFYVE	PIKFYVE	200576	official_symbol	pikfyve	337690	Ortholog	1	mapped
PLCG2	PLCG2	5336	official_symbol	plcg2	561747	Ortholog	1	mapped
PPARA	PPARA	5465	official_symbol	pparaa	563298	Ortholog	1	mapped
RAB27A	RAB27A	5873	official_symbol	rab27a	570907	Ortholog	1	mapped
SLC5A3	SLC5A3	6526	official_symbol				0	no_zebrafish_ortholog
SPHK2	SPHK2	56848	official_symbol	sphk2	100150090	Ortholog	1	mapped
TLR4	TLR4	7099	official_symbol				0	no_zebrafish_ortholog
TLR6	TLR6	10333	official_symbol				0	no_zebrafish_ortholog
TP53I3	TP53I3	9540	official_symbol	tp53i3	796473	Ortholog	1	mapped
TRAP1	TRAP1	10131	official_symbol	trap1	571959	Ortholog	1	mapped
ACE2	ACE2	59272	official_symbol	ace2	492331	Ortholog	1	mapped
ACOD1	ACOD1	730249	official_symbol	acod1	795305	Ortholog	1	mapped
ACP5	ACP5	54	official_symbol	acp5a	406801	Ortholog	1	mapped
AGT	AGT	183	official_symbol	agt	322485	Ortholog	1	mapped
AGTR1	AGTR1	185	official_symbol	agtr1a	137487822	Ortholog	1	mapped
AKR1C1	AKR1C1	1645	official_symbol				0	no_zebrafish_ortholog
AKR1C3	AKR1C3	8644	official_symbol				0	no_zebrafish_ortholog
ALOX12	ALOX12	239	official_symbol				0	no_zebrafish_ortholog
APP	APP	351	official_symbol	appa	58083	Ortholog	1	mapped
ARF4	ARF4	378	official_symbol				0	no_zebrafish_ortholog
BCO2	BCO2	83875	official_symbol				0	no_zebrafish_ortholog
BCR	BCR	613	official_symbol				0	no_zebrafish_ortholog
BIRC2	BIRC2	329	official_symbol	birc2	373107	Ortholog	1	mapped
BMP7	BMP7	655	official_symbol				0	no_zebrafish_ortholog
BRCA1	BRCA1	672	official_symbol				0	no_zebrafish_ortholog
BST1	BST1	683	official_symbol				0	no_zebrafish_ortholog
CBR1	CBR1	873	official_symbol	cbr1	373866	Ortholog	1	mapped
CBS	CBS	875	official_symbol	cbsa	550524	Ortholog	1	mapped
CCN1	CCN1	3491	official_symbol	ccn1	403033	Ortholog	1	mapped
CCS	CCS	9973	official_symbol	ccs	550489	Ortholog	1	mapped
CD177	CD177	57126	official_symbol				0	no_zebrafish_ortholog
CDKN1A	CDKN1A	1026	official_symbol	cdkn1a	100151416	Ortholog	1	mapped
CLEC7A	CLEC7A	64581	official_symbol				0	no_zebrafish_ortholog
CRP	CRP	1401	official_symbol				0	no_zebrafish_ortholog
CYB5R4	CYB5R4	51167	official_symbol	cyb5r4	553685	Ortholog	1	mapped
CYGB	CYGB	114757	official_symbol	cygb2	554176	Ortholog	1	mapped
CYP1B1	CYP1B1	1545	official_symbol	cyp1b1	100150054	Ortholog	1	mapped
DCXR	DCXR	51181	official_symbol	dcxr	550282	Ortholog	1	mapped
DDIT4	DDIT4	54541	official_symbol	ddit4	378866	Ortholog	1	mapped
DHFRP1	DHFRP1	573971	official_symbol				0	no_zebrafish_ortholog
DHRS4	DHRS4	10901	official_symbol				0	no_zebrafish_ortholog
DRD5	DRD5	1816	official_symbol	drd5a	100536970	Ortholog	1	mapped
EIF6	EIF6	3692	official_symbol	eif6	386850	Ortholog	1	mapped
ELAVL1	ELAVL1	1994	official_symbol	elavl1a	30736	Ortholog	1	mapped
ENSG00000274276			not_found				0	human_gene_not_found
F2	F2	2147	official_symbol	f2	325881	Ortholog	1	mapped
F2RL1	F2RL1	2150	official_symbol				0	no_zebrafish_ortholog
